label,operations,runTimeMs,ops
0,4470,60000,74.5
5000000,641,60000,10.683333333333334
10000000,2258,60000,37.63333333333333
15000000,785,60000,13.083333333333334
20000000,494,60000,8.233333333333333
25000000,464,60001,7.733333333333333
30000000,387,60001,6.45
35000000,399,60000,6.65
40000000,408,60000,6.8
