label,operations,runTimeMs,ops
0,80025,60001,1333.75
5000000,15613,60000,260.21666666666664
10000000,8858,60001,147.63333333333333
15000000,8598,60000,143.3
20000000,20899,60001,348.31666666666666
25000000,16437,60000,273.95
30000000,9969,60000,166.15
35000000,43335,60000,722.25
40000000,13900,60001,231.66666666666666
